date,dictatorship_basket_yield,democracy_basket_yield,dictatorship_duration,democracy_duration,dictatorship_price_return,dictatorship_carry,dictatorship_total_return,democracy_price_return,democracy_carry,democracy_total_return,index_return,cumulative_index
2012-03-02,3.718917421899746,2.6211301612225872,7.972325586913734,8.597456963570728,0.004330945511743004,0.0007256234935527508,0.005056569005295755,0.0007785286814041395,0.0005058049034594352,0.0012843335848635746,0.00377223542043218,87.7755295298585
2012-03-09,3.699472620646642,2.645466509745307,7.972325586913734,8.344233818574747,0.001550202865625723,0.0007151764272884126,0.0022653792929141357,-0.0020306818236390124,0.0005040634925428053,-0.001526618331096207,0.0037919976240103426,88.10837412928197
2012-03-16,3.7036325586103143,2.799345102106608,7.972325586913734,8.344233818574747,-0.0003316437986775681,0.0007114370424320465,0.00037979324375447837,-0.012839989543358424,0.0005087435595664052,-0.012331245983792018,0.012711039227546496,89.22832312911461
2012-03-23,3.7257197980757084,2.7684132913623025,7.972325586913734,8.344233818574747,-0.001760866643342526,0.0007122370305019834,-0.0010486296128405426,0.002581022612823859,0.0005383355965589631,0.003119358209382822,-0.004167987822223365,88.85642056491506
2012-03-30,3.7199051099536278,2.753493665012358,7.972325586913734,8.344233818574747,0.00046356586895586824,0.0007164845765530209,0.001180050445508889,0.0012449285074970751,0.0005323871714158274,0.0017773156789129027,-0.0005972652334040136,88.8033497141469
2012-04-06,3.7071750849120084,2.6770443337048224,7.972325586913734,8.344233818574747,0.0010148790436135455,0.0007153663672987746,0.00173024541091232,0.00637911095703762,0.0005295180125023765,0.006908628969539996,-0.005178383558627676,88.34349190803611
2012-04-13,3.700040195502509,2.6442291350469693,7.972325586913734,8.344233818574747,0.0005688166139915332,0.0007129182855600016,0.001281734899551535,0.0027381769040410644,0.0005148162180201581,0.0032529931220612223,-0.0019712582225096874,88.16934407320718
2012-04-20,3.6751458453638843,2.6261902564942856,7.972325586913734,8.597456963570728,0.001984658645797456,0.0007115461914427902,0.0026962048372402465,0.0015508848202777723,0.000508505602893648,0.00205939042317142,0.0006368144140688264,88.225491582392
2012-04-27,3.6979272056174683,2.609775247609344,7.972325586913734,8.597456963570728,-0.001816204212543474,0.0007067588164161316,-0.0011094453961273424,0.0014112733244491583,0.0005050365877873627,0.0019163099122365209,-0.0030257553083638633,87.95854283290356
2012-05-04,3.8162155940407336,2.5095791200816233,7.934628872514442,8.649585669066283,-0.009385744620664438,0.0007111398472341285,-0.00867460477343031,0.008666549887597113,0.0005018798553094892,0.009168429742906603,-0.01784303451633691,86.38909551712936
2012-05-11,3.804968826716802,2.4793895923587437,7.934628872514442,8.649585669066283,0.0008923892473092138,0.0007338876142386027,0.0016262768615478164,0.00261126906347699,0.00048261136924646606,0.0030938804327234563,-0.0014676035711756398,86.26231057203779
2012-05-18,3.7251373171160713,2.409437594952321,7.934628872514442,8.649585669066283,0.006334334010143701,0.0007317247743686157,0.007066058784512316,0.006050557942891572,0.0004768056908382199,0.006527363633729792,0.0005386951507825241,86.30877966043823
2012-05-25,3.735642356994218,2.4374843833283077,7.934628872514442,8.649585669066283,-0.0008335359272405897,0.0007163725609838599,-0.0001171633662567298,-0.002425930988002716,0.00046335338364467707,-0.001962577604358039,0.0018454142381013092,86.46805511129676
2012-06-01,3.6346678877768337,2.266724023997685,7.934628872514442,8.656533378319763,0.00801194938839079,0.0007183927609604266,0.008730342149351217,0.014781927502394113,0.00046874699679390537,0.015250674499188018,-0.0065203323498368,85.90425465432709
2012-06-08,3.612335457273713,2.361813209003241,7.934628872514442,8.656533378319763,0.0017719954786348394,0.0006989745938032373,0.0024709700724380767,-0.008231427039178183,0.000435908466153401,-0.007795518573024782,0.010266488645462857,86.78618970933269
2012-06-15,3.682086665838908,2.335212785402881,7.934628872514442,8.656533378319763,-0.00553449953374173,0.0006946798956295602,-0.004839819638112169,0.0023026745477396373,0.0004541948478852387,0.002756869395624876,-0.0075966890337370455,86.126902013688
2012-06-22,3.7727613136245095,2.368755528398694,7.934628872514442,8.656533378319763,-0.007194696783247115,0.0007080935895844054,-0.00648660319366271,-0.0029036387434365715,0.0004490793818082463,-0.002454559361628325,-0.004032043832034385,85.77963456965148
2012-06-29,3.6636087132756265,2.3491001677729386,7.934628872514442,8.656533378319763,0.008660853742382768,0.0007255310218508671,0.009386384764233634,0.001701472853197622,0.0004555299093074411,0.0021570027625050633,0.007229382001728571,86.39976831592418
2012-07-06,3.590398672353738,2.2594969629651245,7.934628872514442,8.67121680183549,0.005808945044567806,0.0007045401371683896,0.006513485181736196,0.007769688150278246,0.0004517500322640267,0.008221438182542272,-0.0017079530008060765,86.25220157236004
2012-07-13,3.5427232932345287,2.2246049723613748,7.934628872514442,8.67121680183549,0.0037828643966735004,0.0006904612831449496,0.00447332567981845,0.0030255601517272046,0.0004345186467240624,0.003460078798451267,0.001013246881367183,86.3395963466143
2012-07-20,3.5378304213977483,2.19292175228949,7.934628872514442,8.67121680183549,0.00038823122145630875,0.0006812929410066401,0.001069524162462949,0.0027473207022357927,0.0004278086485310336,0.0031751293507668262,-0.0021056051883038772,86.15779924459082
2012-07-27,3.5422324015388877,2.2456931909388156,7.934628872514442,8.67121680183549,-0.00034928078724120364,0.0006803520041149516,0.00033107121687374797,-0.004575925854730633,0.00042171572159413267,-0.0041542101331365,0.004485281350010248,86.5442412147005
2012-08-03,3.5514466693606117,2.2437853124787033,7.934628872514442,8.668389387600033,-0.0007311179549733173,0.0006811985387574783,-4.991941621583897e-05,0.0001653823339646825,0.00043186407518054144,0.000597246409145224,-0.0006471658253610629,86.48823273940455
2012-08-10,3.585240403455539,2.2786755141245623,7.934628872514442,8.668389387600033,-0.0026814073825968546,0.0006829705133385792,-0.0019984368692582753,-0.0030244185367818924,0.0004314971754766737,-0.0025929213613052186,0.0005944844920469433,86.53964865251267
2012-08-17,3.634674890580732,2.363393982512988,7.934628872514442,8.668389387600033,-0.003922443088414985,0.0006894693083568345,-0.00323297378005815,-0.007343726723119599,0.0004382068296393389,-0.00690551989348026,0.00367254611342211,86.85746950282838
2012-08-24,3.6077510795308365,2.3001517380610332,7.934628872514442,8.668389387600033,0.0021363044851462243,0.0006989759404962946,0.002835280425642519,0.005482084006553332,0.00045449884279095927,0.005936582849344291,-0.0031013024237017722,86.58809822214265
2012-08-31,3.6938413849385965,2.2380592820780927,7.934628872514442,8.668389387600033,-0.006830946229319985,0.000693798284525161,-0.006137147944794824,0.005382415864925441,0.00044233687270404487,0.005824752737629486,-0.011961900682424309,85.55233999092938
2012-09-07,3.6177176551561327,2.2600726497533428,7.934628872514442,8.668498034388906,0.006040135442154243,0.0007103541124881917,0.0067504895546424346,-0.0019082283442318562,0.0004303960157842486,-0.0014778323284476078,0.008228321883090042,86.25629218222632
2012-09-14,3.824911579250417,2.372910853899509,7.934628872514442,8.668498034388906,-0.016440068923280746,0.0006957149336838717,-0.015744353989596872,-0.009781377508450156,0.0004346293557217967,-0.00934674815272836,-0.006397605836868513,85.70445842389466
2012-09-21,3.778115432824041,2.3175207837955942,7.934628872514442,8.668498034388906,0.0037131005455713633,0.0007355599190866188,0.004448660464657982,0.004801487138204485,0.0004563290103652902,0.005257816148569776,-0.0008091556839117933,85.63511017422438
2012-09-28,3.75563360072172,2.249997096872232,7.934628872514442,8.668498034388906,0.0017838499410610018,0.0007265606601584695,0.002510410601219471,0.00585328947369857,0.0004456770738068451,0.006298966547505416,-0.0037885559462859444,85.31067676836298
2012-10-05,3.719467481769377,2.269010275426625,7.934628872514442,8.712648976778176,0.0028696473164605083,0.0007222372309080231,0.0035918845473685316,-0.0016565515067723097,0.0004326917493985061,-0.0012238597573738035,0.004815744304742335,85.72151117414394
2012-10-12,3.744552937400546,2.236758478821726,7.934628872514442,8.712648976778176,-0.0019904378053125387,0.0007152822080325725,-0.0012751555972799662,0.002809985826889308,0.0004363481298897355,0.0032463339567790437,-0.00452148955405901,85.3339222568119
2012-10-19,3.743952615702045,2.2822347249334687,7.934628872514442,8.708420034971281,4.763329881723778e-05,0.0007201063341154897,0.0007677396329327275,-0.003960262527547861,0.00043014586131187035,-0.003530116666235991,0.0042978562991687185,85.70067519211611
2012-10-26,3.800728071448292,2.2690729393548117,7.934628872514442,8.708420034971281,-0.004504921704143373,0.0007199908876350087,-0.0037849308165083645,0.0011461835722917262,0.0004388912932564363,0.0015850748655481626,-0.005370005682056527,85.24046207937836
2012-11-02,3.8415310941607204,2.227418292608991,7.934628872514442,8.710021443001319,-0.003237568420998962,0.0007309092445092869,-0.002506659176489675,0.003628128663567439,0.0004363601806451561,0.004064488844212595,-0.0065711480207022695,84.68033438570171
2012-11-09,3.7940612197289427,2.159486159501705,7.934628872514442,8.710021443001319,0.0037665583624101793,0.0007387559796462924,0.0045053143420564715,0.0059169033603328055,0.0004283496716555752,0.006345253031988381,-0.0018399386899319095,84.5245277621891
2012-11-16,3.832994213981355,2.145322865905781,7.934628872514442,8.710021443001319,-0.0030891886028863,0.0007296271576401812,-0.0023595614452461187,0.001233625909240208,0.00041528579990417403,0.001648911709144382,-0.004008473154390501,84.18571346176684
2012-11-23,3.7366794511203767,2.205457448336802,7.934628872514442,8.710021443001319,0.0076422189824610085,0.0007371142719194913,0.0083793332543805,-0.005237735024401222,0.0004125620895972656,-0.004825172934803956,0.013204506189184458,85.29734423621365
2012-11-30,3.8119534313705272,2.1634771565929274,7.934628872514442,8.710021443001319,-0.005972710970419263,0.000718592202138534,-0.005254118768280729,0.0036564924127259826,0.00042412643237246193,0.004080618845098445,-0.009334737613379173,84.5011159086505
2012-12-07,3.830299973307105,2.138326408474016,7.934628872514442,8.717381897933143,-0.0014557300136076555,0.0007330679675712552,-0.0007226620460364003,0.0021924867637127315,0.0004160532993447937,0.0026085400630575253,-0.0033312021090939254,84.21962561311483
2012-12-14,3.7421897232163013,2.1803993102353125,7.934628872514442,8.717381897933143,0.006991221343349579,0.0007365961487129047,0.007727817492062484,-0.0036676555220744476,0.00041121661701423387,-0.003256438905060214,0.010984256397122697,85.14471557451895
2012-12-21,3.845730717509152,2.2061111734793886,7.934628872514442,8.717381897933143,-0.008215593628049078,0.0007196518698492887,-0.007495941758199789,-0.0022414013120604097,0.00041930755966063706,-0.0018220937523997726,-0.005673848005800017,84.66161739985206
2012-12-28,3.765655969574603,2.1799353768973,7.934628872514442,8.717381897933143,0.0063536340692079,0.0007395635995209907,0.007093197668728891,0.0022818441528867912,0.0004242521487460363,0.0027060963016328275,0.004387101367096063,85.03303649728751
2013-01-04,3.8396513930504255,2.303814491383123,7.934628872514442,8.689426455962703,-0.005871262235451937,0.0007241646095335775,-0.0051470976259183595,-0.01076438454754344,0.00041921834171101925,-0.01034516620583242,0.0051980685799140605,85.47504405255873
2013-01-11,3.8218761762918425,2.286621382028041,7.934628872514442,8.689426455962703,0.001410397481078549,0.0007383944986635434,0.0021487919797420923,0.0014939825929031038,0.0004430412483429083,0.001937023841246012,0.00021176813849608025,85.49314494352562
2013-01-18,3.7840671273268622,2.2815886206774256,7.934628872514442,8.689426455962703,0.0030000077155984475,0.0007349761877484313,0.003734983903346879,0.00043731809626583755,0.0004397348811592386,0.0008770529774250761,0.0028579309259218026,85.73747844641404
